gender,age,annual Salary,credit card debt,net worth,car purchase amount
1.0,0.4718642751637676,0.64645570775,0.44073941211055273,0.14193586801490532,0.42962518718309867
1.0,0.33139355564903616,0.256984432,0.24528990683417087,0.26267829983685315,0.1482436376056338
1.0,0.6629963272598468,0.5726138477500001,0.23722811281407033,0.6835768213802795,0.7100870564788733
1.0,0.727768165483042,0.5330744395,0.5694085256281407,0.6021465328066145,0.6907825714084508
1.0,0.41561568984214137,0.6537493762500001,0.5751223040201004,0.2546008223242413,0.44592088971830984
1.0,0.9123565558438506,0.6337981266250001,0.24750580492462312,0.26447898323748936,0.7290598212676056
1.0,0.5975890411631438,0.275037702125,0.29913792839195974,0.5671483498992994,0.4369320290140845
0.0,0.1500978500892003,0.44212159800000006,0.5421575346733668,0.5955721853039271,0.2911384981690141
0.0,0.7112481677587889,0.493578384125,0.3223787325628141,0.20629871794003113,0.4989306592957747
0.0,0.6006406380611761,0.47000745912499997,0.5145879603015076,0.10338238916475216,0.37815252605633803
1.0,0.3094228564208503,0.5215375766250001,0.493125373919598,0.2715827629399227,0.30644587690140845
1.0,0.6668443811450219,0.533922268625,0.5727658256281407,0.6702385411817495,0.6825565011267605
0.0,0.6204899220672685,0.522613431375,0.12663715874371861,0.39074208409168715,0.5372315504225353
0.0,0.24151576993658552,0.6741967751250001,0.40972781190954777,0.6147396643439592,0.4994831692957747
1.0,0.3609824323652532,0.742111467625,0.6734636477386934,0.7551057236126502,0.6684188785915495
1.0,0.19364966733871458,0.6259528455,0.08174924045226131,0.5394227134885459,0.4109137229577465
0.0,0.8104450664179624,0.4153643183750001,0.535507983919598,0.08665521671350654,0.4601893826760564
0.0,0.40034495532473846,0.5541034865,0.6914793070351759,0.5549450009080866,0.4929747473239437
0.0,0.7122138625404587,0.539826597875,0.3528725559296482,0.7557903838269496,0.7468832664788734
0.0,0.5700413975899884,0.832064455125,0.6835075306532663,0.8138095569662471,0.8715253047887324
1.0,0.0,0.6308411865000001,0.0,0.4801074834485143,0.2766956936619719
0.0,0.23723510620085975,0.5609254210000001,0.422705290201005,0.5145489058025948,0.38545330309859155
1.0,0.786405890171164,0.6263942475000001,0.3944454094974874,0.21739170996878127,0.6316726126760563
1.0,0.8599223535707586,0.556179941875,0.4354584979396985,0.3917155700948334,0.6995361781690141
1.0,0.5931547131816141,0.634216172875,0.6910106341708543,0.24572982833269685,0.5343263974647887
0.0,0.7014889485886376,0.653879952875,0.15043757216080403,0.7161080185508468,0.7970735228169015
1.0,0.3857289868855953,0.26984240475,0.26618249256281407,0.30346632857971245,0.20447774408450703
0.0,0.4766268748391951,0.7821626415,0.08025074190954774,0.5500567117572507,0.680370826197183
1.0,0.28194925221412015,0.51471358725,0.4893076598994975,0.3217477210779099,0.3059128957746479
1.0,0.6941606569432804,0.40982746375,0.4596388522110552,0.543277554466561,0.5696073390140846
1.0,0.5198544182317101,0.4868616576250001,0.41115955140703514,0.1826443425918992,0.3728873723943662
0.0,0.4713697296062963,0.37563925487500005,0.03986107240201005,0.32844912543689486,0.3317399187323944
1.0,0.182260388626713,0.44292014837500004,0.5361683713567839,0.2557092861906298,0.17564948830985916
1.0,0.35741132425855593,0.6805715877500002,0.37262072743718594,0.2778236721674989,0.437958447887324
1.0,0.6685829364567181,0.6355354397499999,0.47421606477386935,0.5329207452527954,0.6934565428169015
0.0,0.5545474828240816,0.357394647125,0.7140307110552764,0.3466372474379585,0.3762860750704225
0.0,0.5355585645072013,0.47325663787500005,0.3540800288442211,0.4298446367205791,0.47160595535211275
0.0,0.5796218022731053,0.46119039412499996,0.4900290507035176,0.5689283492476714,0.5449751383098591
0.0,0.442782113632769,0.22855025162499998,0.7722506256281407,0.5751623634825529,0.3196760111267606
1.0,0.4578527234998889,0.532044728125,0.3030304111055276,0.4100353727027971,0.4553121907042254
1.0,0.5214954571486106,0.53401756425,0.8054053361809045,0.4804972566335778,0.5218958102816902
1.0,0.743451297342819,0.690589757625,0.6612294628140704,0.6495043162650926,0.8186042081690141
1.0,0.2924805394884341,0.71508104825,0.42176374748743717,0.39417477750377833,0.46779854140845073
1.0,0.619865831827083,0.534861691125,0.6595201844221106,0.16934882406267093,0.45672673197183106
1.0,0.43501591107412774,0.521168044,0.5394601688442211,0.6096356112062594,0.5142210890140846
0.0,0.46166747593023494,0.510787218625,0.39867087743718593,0.325242022047477,0.4104024663380282
0.0,0.3343341848846296,0.594359676875,0.5207213974874372,0.37073488285318096,0.4066437774647888
0.0,0.5847983623549575,0.564140626875,0.30688050798994976,0.026208310247937704,0.3979232667605634
1.0,0.6612095023595718,0.3093457665,0.24498213864321608,0.7880763302622384,0.5836848488732396
1.0,0.4861723815149669,0.5890165207500001,0.6023809628140704,0.45726698017123235,0.5267962792957748
1.0,0.597086538262047,0.2804193273750001,0.363594212361809,0.3684441199501502,0.3611634140845071
1.0,0.5710927790668077,0.8885467397500002,0.6557214055276382,0.36996743088062684,0.7318427363380282
0.0,0.6326774231734219,0.5655696723750001,0.5755915728643216,0.5296603052727901,0.6267110116901409
0.0,0.35115045506509734,0.553946708875,0.7422794603015075,0.4886870040118728,0.4377122942253521
0.0,0.5541133883854633,0.478257154,0.22906605728643217,0.49344546460719807,0.5108656452112676
1.0,0.8316463358682183,0.747401637,0.7108308135678392,0.48354706907584033,0.8405413408450706
0.0,0.4131004617622458,0.25909239950000007,0.48369597492462313,0.4944292621872868,0.28953229859154933
0.0,0.47003583862572174,0.6273437910000002,0.33877088326633165,0.6524847199851845,0.6190835381690141
1.0,0.42113510644992513,0.4882510830000001,0.2885232182914573,0.1115690833945671,0.28757249211267605
1.0,0.4070833625750514,0.21161689050000004,0.4833765275376884,0.224023350090732,0.1486376605633803
0.0,0.5606728478000922,0.833829166625,0.48006356683417084,0.31442383395571943,0.6690014369014086
0.0,0.6205223074309961,0.28019360837499996,0.2565330815577889,0.5072552044228866,0.4298891730985915
1.0,0.42412116521011944,0.4342799325000001,0.5147039783919598,0.4315398479342624,0.3820491332394366
0.0,0.7260463882961462,0.24360569775000007,0.5473534587939698,0.34530250556179976,0.40442699422535217
0.0,0.49216936321246274,0.21670422875000006,0.5084583376884422,0.41458055349194073,0.2774652591549296
0.0,0.6153689389186051,0.49491578,0.6106899788944723,0.6011184701284831,0.6001710297183098
1.0,0.5270204094401253,1.0,0.8720061201005025,0.16473765915937721,0.6950749026760563
1.0,0.45253835394337316,0.571430808625,0.6259839864321608,0.34442383051732695,0.4510707635211268
0.0,0.6298751117916098,0.548370616,0.6412391075376884,0.23904707399953085,0.49885365563380285
0.0,0.5590962225348377,0.527196118125,0.6465971859296482,0.32445044763020736,0.47773971267605636
0.0,0.4186500994912258,0.9058897015,0.26655264542713564,0.5018242510477425,0.7055812645070423
1.0,0.33101195538912065,0.6186837228750001,0.9999999999999999,0.316754764792008,0.3986417888732395
1.0,0.5385614724038824,0.45012163412500006,0.5492595678391959,0.3744014453814758,0.436688329859155
0.0,0.7218665335169573,0.55770860125,0.6170121050251256,0.7736121151517817,0.7709632485915494
0.0,0.5584278435970013,0.507605039125,0.4087075738190955,0.4775423174885324,0.5257114026760563
0.0,0.848727683595608,0.5494520225,0.8481672085427137,0.3424493783230731,0.669156801971831
0.0,0.6107524074576581,0.67720259875,0.5926846432160804,0.2702567747943256,0.5816433092957747
1.0,0.37126331851361527,0.339092704,0.5086006974874372,0.41057311928010065,0.2824238761971831
1.0,0.5299465950601068,0.4807176865,0.622663956281407,0.393748398220569,0.4586967652112676
1.0,0.7900152717611609,0.37264988275,0.6991474628140704,0.318829651889698,0.513269768028169
0.0,0.40751886312575447,0.7010855152500001,0.4602101270854271,0.46803058623882277,0.5558489029577465
1.0,0.34838761972528465,0.60863963575,0.814361259798995,0.6087972669364881,0.518384589859155
0.0,0.4410716307335437,0.394249130625,0.3433643369849246,0.3533206169270514,0.33560612352112673
0.0,0.5095968890777605,0.606246180875,0.7706934512562814,0.2886059730088728,0.4845291002816902
1.0,0.46755817169314695,0.4672060037500001,0.6421379809045226,0.35900995081036535,0.39967090690140844
1.0,0.7527591682519478,0.49661439124999995,0.2642568933165829,0.5476897003799451,0.6607811616901409
1.0,0.3619567528476987,0.6823781868750001,0.27708567718592964,0.5612045169565506,0.5542135854929577
1.0,0.6556340151663361,0.59662465625,0.5115533989949749,0.29522998303708303,0.5668747316901408
1.0,0.6588085036379808,0.5232273846250001,0.2557328424120603,0.6985705642556753,0.6822738611267607
1.0,0.3835761366862924,0.623721911375,0.47863863663316586,0.5533584526684033,0.5266127094366198
0.0,0.4756199170225782,0.4975132888750001,0.3991149112562814,0.5903194851885343,0.5154040126760564
1.0,0.5536471256529313,0.663706365875,0.5348639698492462,0.17336801125025758,0.5010908209859155
1.0,0.5537110841842239,0.254325811375,0.5731607567839195,0.23457575111466428,0.2660556615492958
0.0,0.5834538232527107,0.606276367875,0.2879958917085427,0.5011725164886536,0.6123199773239436
1.0,0.5099720137577896,0.584345857125,0.4819715889447236,0.19895072256903118,0.4352791004225352
0.0,0.3799696611285167,0.714572662125,0.4340303110552764,0.46390222749347304,0.546552902112676
0.0,0.44581087825626453,0.6480906800000001,0.2073029204522613,0.46105798298288864,0.5420261008450704
0.0,0.628779009494889,0.46847974025000005,0.10704001728643217,0.1348518128037855,0.4062460026760563
1.0,0.6317763205813026,0.779477835375,0.4016319147236181,0.6460636252087381,0.8079421571830987
0.0,0.23872901576273953,0.5664120943750001,0.567780143718593,0.5597601488421612,0.4077162147887324
0.0,0.5668312164660196,0.34033769275000003,0.5634427311557789,0.6320741107025024,0.4859714576056338
1.0,0.4905124677087822,0.43647984362500003,0.4432354278894472,0.3282845315190504,0.38150607901408456
1.0,0.7249060376493236,0.7207195303750001,0.7205146899497487,0.6120114069690541,0.811947193943662
0.0,0.7187979813683837,0.5173578386250001,0.7120606688442211,0.3228058382378275,0.5646756598591549
1.0,0.3502898757356132,0.388897075625,0.45013067879396984,0.44591402016169285,0.3156144550704226
1.0,0.6192333622079088,0.5459769335,0.24681483140703517,0.5509759461510854,0.6148507683098592
0.0,0.6313930713170571,0.685136183875,0.6813237190954774,0.2663903344238079,0.5972612998591549
0.0,0.41561677236688266,0.6687288393749999,0.1490924584924623,0.47732750997655293,0.5438044673239437
0.0,0.41184136848028075,0.6408980508750001,0.6543948211055276,0.3941494207353225,0.49091634887323937
0.0,0.43080090752757616,0.7383119487500001,0.3578727220603015,0.3476790874486067,0.5453447522535211
1.0,0.49437834653591817,0.4079121405,0.6155114487437187,0.2737456192896732,0.34406199760563383
0.0,0.6971792043569277,0.6154585760000001,0.48959008095477385,0.22076407643813473,0.5736694843661971
0.0,0.5586180814838628,0.423381060375,0.7347002005025125,0.6932270143537294,0.5580656474647887
1.0,0.626017568364634,0.795328847875,0.4200376793467337,0.14313465611071818,0.6150051423943661
0.0,0.7320560219763385,0.4305215546250001,0.21420705145728644,0.4165795514363682,0.5546998691549296
0.0,0.5363146440880987,0.4767407387500001,0.16788059291457286,0.6194458496469744,0.5494875225352114
0.0,0.4491731508785748,0.45217929125,0.5173151989949748,0.3807412303288118,0.3879427664788732
1.0,0.6839907864709406,0.6986538162500001,0.40256014994974876,0.15429245347907544,0.5922031304225353
0.0,0.6668983881550768,0.340354499875,0.44955690432160805,0.44104567245264686,0.46897896056338034
0.0,0.6154309982907636,0.776176339,0.04852299442211055,0.5651451236322599,0.7640670687323943
0.0,0.7110219808109292,0.65970004775,0.527519504522613,0.12185452094211548,0.5705638529577466
0.0,0.6314423483839361,0.17693470675,0.26211107994974875,0.19387348354326828,0.24646921380281694
0.0,0.45289692866399156,0.580220824625,0.4564486241708543,0.4993782986031209,0.5183897445070422
1.0,0.4756268995694184,0.34038653475,0.21714338587939702,0.5453205857454353,0.398025969859155
0.0,0.4701434610728681,0.611517526625,0.4030253494974874,0.5010985448113906,0.5490068378873239
1.0,0.3277281418037594,0.593851536625,0.5069691884422111,0.11696079434780356,0.301687323943662
